param,mean,median,0.950_CI_LB,0.950_CI_UB
alpha_loc_1732_pop_0,0.000059,0.000142,-0.062180,0.061869
alpha_loc_1733_pop_0,0.003054,0.002479,-0.058247,0.066345
alpha_loc_1734_pop_0,-0.000249,0.000074,-0.062891,0.061401
alpha_loc_1735_pop_0,0.000199,-0.000086,-0.060748,0.061792
alpha_loc_1736_pop_0,0.000445,0.000413,-0.061271,0.061976
alpha_loc_1737_pop_0,-0.000087,-0.000322,-0.060406,0.062735
alpha_loc_1738_pop_0,-0.001449,-0.000970,-0.065074,0.058613
alpha_loc_1739_pop_0,0.000075,0.000034,-0.062113,0.061845
alpha_loc_1740_pop_0,-0.000177,0.000207,-0.061133,0.060748
alpha_loc_1741_pop_0,0.000394,-0.000111,-0.062200,0.064404
alpha_loc_1742_pop_0,-0.000207,-0.000311,-0.061484,0.062645
alpha_loc_1743_pop_0,0.000315,0.000601,-0.061248,0.063158
alpha_loc_1744_pop_0,0.001068,0.001060,-0.061558,0.063867
alpha_loc_1745_pop_0,-0.000070,-0.000087,-0.062273,0.063342
alpha_loc_1746_pop_0,0.000562,0.000511,-0.060457,0.062251
alpha_loc_1747_pop_0,0.001530,0.000975,-0.059464,0.064914
alpha_loc_1748_pop_0,-0.000443,-0.000774,-0.061680,0.061573
alpha_loc_1749_pop_0,0.000022,-0.000085,-0.061440,0.063058
alpha_loc_1750_pop_0,-0.000005,0.000040,-0.061586,0.060437
alpha_loc_1751_pop_0,-0.000132,-0.000162,-0.062124,0.063148
alpha_loc_1752_pop_0,-0.000311,-0.000122,-0.060867,0.060299
alpha_loc_1753_pop_0,0.000680,0.000307,-0.061657,0.062110
alpha_loc_1754_pop_0,-0.000957,-0.000897,-0.063164,0.061808
alpha_loc_1755_pop_0,0.000032,0.000388,-0.061523,0.059255
alpha_loc_1756_pop_0,0.001852,0.001586,-0.058647,0.064362
alpha_loc_1757_pop_0,0.000219,0.000178,-0.059776,0.060581
alpha_loc_1758_pop_0,0.002599,0.001993,-0.058678,0.066030
alpha_loc_1759_pop_0,0.000362,0.000063,-0.061418,0.061151
alpha_loc_1760_pop_0,-0.000995,-0.000880,-0.062652,0.061605
alpha_loc_1761_pop_0,0.000352,0.000161,-0.061092,0.063026
alpha_loc_1762_pop_0,-0.000084,0.000006,-0.062235,0.061776
alpha_loc_1763_pop_0,-0.000235,-0.000148,-0.061865,0.059669
alpha_loc_1764_pop_0,-0.002527,-0.002007,-0.064819,0.056578
alpha_loc_1765_pop_0,0.000449,0.000336,-0.061315,0.062647
alpha_loc_1766_pop_0,-0.000312,-0.000345,-0.063587,0.062464
alpha_loc_1767_pop_0,-0.000491,-0.000592,-0.061776,0.062068
alpha_loc_1768_pop_0,0.000235,0.000451,-0.061698,0.062101
alpha_loc_1769_pop_0,0.000416,0.000387,-0.061569,0.063030
alpha_loc_1770_pop_0,-0.000140,-0.000095,-0.060836,0.061794
alpha_loc_1771_pop_0,-0.000511,-0.000782,-0.063781,0.060816
alpha_loc_1772_pop_0,-0.000966,-0.001100,-0.063403,0.061499
alpha_loc_1773_pop_0,0.000212,-0.000231,-0.062046,0.063417
alpha_loc_1774_pop_0,0.000506,0.000105,-0.060977,0.063266
alpha_loc_1775_pop_0,-0.000129,-0.000001,-0.062100,0.061855
alpha_loc_1776_pop_0,-0.000088,-0.000323,-0.061686,0.061927
alpha_loc_1777_pop_0,0.000354,0.000164,-0.060457,0.062321
alpha_loc_1778_pop_0,-0.000274,-0.000020,-0.060728,0.058415
alpha_loc_1779_pop_0,0.000186,0.000257,-0.062462,0.062485
alpha_loc_1780_pop_0,0.000136,0.000039,-0.060908,0.063324
alpha_loc_1781_pop_0,-0.000191,-0.000395,-0.061861,0.062134
alpha_loc_1782_pop_0,0.000281,0.000369,-0.062240,0.062500
alpha_loc_1783_pop_0,-0.000158,-0.000573,-0.061166,0.063040
alpha_loc_1784_pop_0,0.000207,0.000111,-0.062652,0.061119
alpha_loc_1785_pop_0,-0.000514,-0.000136,-0.062733,0.059778
alpha_loc_1786_pop_0,0.000489,0.000031,-0.060436,0.062246
alpha_loc_1787_pop_0,-0.001071,-0.000876,-0.064110,0.060660
alpha_loc_1788_pop_0,0.000381,0.000326,-0.060649,0.061811
alpha_loc_1789_pop_0,0.000281,0.000249,-0.059570,0.061522
alpha_loc_1790_pop_0,-0.000161,0.000164,-0.061623,0.060928
alpha_loc_1791_pop_0,-0.000012,0.000298,-0.062453,0.063179
alpha_loc_1792_pop_0,-0.000055,0.000028,-0.059576,0.059812
alpha_loc_1793_pop_0,-0.000250,-0.000085,-0.062884,0.063723
alpha_loc_1794_pop_0,-0.000032,-0.000232,-0.062229,0.061674
alpha_loc_1795_pop_0,0.000098,0.000107,-0.060974,0.061289
alpha_loc_1796_pop_0,-0.001242,-0.001339,-0.065161,0.060612
alpha_loc_1797_pop_0,-0.001292,-0.001216,-0.063511,0.059628
alpha_loc_1798_pop_0,-0.000944,-0.000467,-0.062045,0.058985
alpha_loc_1799_pop_0,-0.001568,-0.001394,-0.063303,0.059411
alpha_loc_1800_pop_0,0.000571,0.000016,-0.060299,0.062474
alpha_loc_1801_pop_0,0.000330,0.000191,-0.060706,0.062211
alpha_loc_1802_pop_0,-0.000010,-0.000348,-0.061048,0.062974
alpha_loc_1803_pop_0,0.000382,0.000769,-0.062287,0.061977
alpha_loc_1804_pop_0,0.002428,0.002022,-0.057306,0.064011
alpha_loc_1805_pop_0,-0.000626,-0.000358,-0.062158,0.061469
alpha_loc_1806_pop_0,0.000080,0.000141,-0.063028,0.061453
alpha_loc_1807_pop_0,-0.001310,-0.001429,-0.063714,0.059349
alpha_loc_1808_pop_0,0.000341,0.000406,-0.063015,0.064046
alpha_loc_1809_pop_0,0.000094,-0.000150,-0.060869,0.062174
alpha_loc_1810_pop_0,0.000703,0.001052,-0.059953,0.061745
alpha_loc_1811_pop_0,0.000067,0.000090,-0.062717,0.062876
alpha_loc_1812_pop_0,0.001301,0.001303,-0.061661,0.063500
alpha_loc_1813_pop_0,0.001021,0.000902,-0.059952,0.062667
alpha_loc_1814_pop_0,-0.000729,-0.000428,-0.064220,0.060349
alpha_loc_1815_pop_0,-0.000126,-0.000311,-0.061560,0.060973
alpha_loc_1816_pop_0,0.000006,0.000180,-0.061868,0.062063
alpha_loc_1817_pop_0,-0.000291,-0.000228,-0.061250,0.061955
alpha_loc_1818_pop_0,-0.001427,-0.001128,-0.064063,0.059933
alpha_loc_1819_pop_0,0.000181,0.000029,-0.061550,0.063890
alpha_loc_1820_pop_0,0.001156,0.000946,-0.060578,0.064377
alpha_loc_1821_pop_0,-0.000193,0.000159,-0.063874,0.061309
alpha_loc_1822_pop_0,-0.000135,-0.000185,-0.061654,0.061852
alpha_loc_1823_pop_0,0.000113,-0.000027,-0.061481,0.061492
alpha_loc_1824_pop_0,0.000468,0.000312,-0.060189,0.062601
alpha_loc_1825_pop_0,-0.000524,-0.000658,-0.062512,0.061609
alpha_loc_1826_pop_0,0.000228,0.000051,-0.061034,0.061051
alpha_loc_1827_pop_0,-0.000596,-0.000429,-0.062557,0.060590
alpha_loc_1828_pop_0,0.002791,0.001699,-0.056085,0.066889
alpha_loc_1829_pop_0,-0.000206,-0.000029,-0.062226,0.060927
alpha_loc_1830_pop_0,-0.000654,-0.000829,-0.062675,0.061424
alpha_loc_1831_pop_0,-0.000152,0.000236,-0.063287,0.061716
alpha_loc_1832_pop_0,0.000371,0.000248,-0.061333,0.061978
alpha_loc_1833_pop_0,0.000478,0.000278,-0.060903,0.063393
alpha_loc_1834_pop_0,-0.000018,-0.000233,-0.061305,0.059449
alpha_loc_1835_pop_0,-0.000413,-0.000343,-0.062628,0.061636
alpha_loc_1836_pop_0,-0.000078,-0.000321,-0.060328,0.061635
alpha_loc_1837_pop_0,-0.000003,0.000030,-0.062890,0.062328
alpha_loc_1838_pop_0,0.000344,0.000681,-0.062192,0.061297
alpha_loc_1839_pop_0,0.000073,-0.000059,-0.060671,0.063030
alpha_loc_1840_pop_0,-0.000720,-0.000990,-0.062895,0.061877
alpha_loc_1841_pop_0,-0.000874,-0.000311,-0.062578,0.059593
alpha_loc_1842_pop_0,-0.000420,-0.000326,-0.063320,0.061000
alpha_loc_1843_pop_0,-0.000471,-0.000716,-0.062021,0.060299
alpha_loc_1844_pop_0,-0.000297,-0.000219,-0.062136,0.061541
alpha_loc_1845_pop_0,-0.000129,-0.000129,-0.060686,0.062148
alpha_loc_1846_pop_0,-0.000546,-0.000408,-0.062899,0.061051
alpha_loc_1847_pop_0,-0.000411,-0.000192,-0.062938,0.060783
alpha_loc_1848_pop_0,0.000521,0.000675,-0.061938,0.062066
alpha_loc_1849_pop_0,0.000280,0.000360,-0.061452,0.060538
alpha_loc_1850_pop_0,0.000051,-0.000104,-0.061126,0.062340
alpha_loc_1851_pop_0,0.000165,0.000090,-0.061877,0.062847
alpha_loc_1852_pop_0,0.000471,0.000364,-0.060590,0.062945
alpha_loc_1853_pop_0,0.000913,0.000601,-0.059789,0.063438
alpha_loc_1854_pop_0,0.000311,0.000257,-0.061028,0.061201
alpha_loc_1855_pop_0,-0.000036,-0.000105,-0.062804,0.061813
alpha_loc_1856_pop_0,0.000430,0.000269,-0.060746,0.063181
alpha_loc_1857_pop_0,-0.000023,0.000165,-0.061714,0.061438
alpha_loc_1858_pop_0,0.000473,0.000066,-0.061069,0.063429
alpha_loc_1859_pop_0,-0.000381,-0.000888,-0.061484,0.062929
alpha_loc_1860_pop_0,0.000482,0.000128,-0.061151,0.062656
alpha_loc_1861_pop_0,-0.000386,-0.000169,-0.061734,0.061030
alpha_loc_1862_pop_0,-0.000033,-0.000084,-0.060739,0.060538
alpha_loc_1863_pop_0,0.000309,0.000259,-0.061788,0.062910
alpha_loc_1864_pop_0,-0.001556,-0.001105,-0.065157,0.060294
alpha_loc_1865_pop_0,0.000199,0.000113,-0.062076,0.062396
alpha_loc_1866_pop_0,0.000559,0.000713,-0.059267,0.062926
alpha_loc_1867_pop_0,0.001624,0.001537,-0.058546,0.063677
alpha_loc_1868_pop_0,0.000283,-0.000103,-0.062228,0.063614
alpha_loc_1869_pop_0,-0.000643,-0.000456,-0.062523,0.059320
alpha_loc_1870_pop_0,-0.000041,0.000178,-0.063015,0.061775
alpha_loc_1871_pop_0,-0.000004,0.000093,-0.062213,0.061028
alpha_loc_1872_pop_0,0.000373,0.000038,-0.060374,0.062391
alpha_loc_1873_pop_0,-0.000104,-0.000075,-0.063202,0.061456
alpha_loc_1874_pop_0,-0.000168,-0.000130,-0.062754,0.061475
alpha_loc_1875_pop_0,0.000022,-0.000199,-0.059645,0.062069
alpha_loc_1876_pop_0,-0.000158,-0.000294,-0.062168,0.062424
alpha_loc_1877_pop_0,-0.001674,-0.001381,-0.064787,0.058744
alpha_loc_1878_pop_0,-0.000428,-0.000171,-0.061584,0.062141
alpha_loc_1879_pop_0,0.000044,-0.000225,-0.061481,0.061621
alpha_loc_1880_pop_0,0.000311,-0.000152,-0.061514,0.063147
alpha_loc_1881_pop_0,0.000075,0.000121,-0.062417,0.061793
alpha_loc_1882_pop_0,-0.000020,-0.000170,-0.061023,0.062576
alpha_loc_1883_pop_0,-0.000374,-0.000562,-0.062789,0.060761
alpha_loc_1884_pop_0,-0.001046,-0.000886,-0.061764,0.059768
alpha_loc_1885_pop_0,-0.000294,-0.000410,-0.062773,0.063613
alpha_loc_1886_pop_0,0.000149,0.000029,-0.061317,0.060763
alpha_loc_1887_pop_0,-0.000307,0.000028,-0.062476,0.059120
alpha_loc_1888_pop_0,0.000549,0.000620,-0.060422,0.062259
alpha_loc_1889_pop_0,-0.000766,-0.000415,-0.061945,0.060406
alpha_loc_1890_pop_0,-0.000465,-0.000316,-0.062471,0.060731
alpha_loc_1891_pop_0,-0.000118,-0.000029,-0.061217,0.061094
alpha_loc_1892_pop_0,-0.001337,-0.001629,-0.063598,0.059284
alpha_loc_1893_pop_0,-0.000236,0.000037,-0.062766,0.058811
alpha_loc_1894_pop_0,0.000023,0.000318,-0.061572,0.062364
alpha_loc_1895_pop_0,0.000477,0.000105,-0.062345,0.062941
alpha_loc_1896_pop_0,0.000035,0.000163,-0.062944,0.063105
alpha_loc_1897_pop_0,-0.000176,-0.000193,-0.064123,0.061953
alpha_loc_1898_pop_0,0.000162,-0.000070,-0.059938,0.061775
alpha_loc_1899_pop_0,-0.000462,-0.000395,-0.063253,0.062185
alpha_loc_1900_pop_0,-0.000031,-0.000123,-0.060968,0.061183
alpha_loc_1901_pop_0,0.000873,0.000591,-0.059812,0.062148
alpha_loc_1902_pop_0,-0.000249,-0.000112,-0.060946,0.061496
alpha_loc_1903_pop_0,-0.000312,-0.000406,-0.061152,0.059186
alpha_loc_1904_pop_0,-0.000396,-0.000535,-0.062689,0.060992
alpha_loc_1905_pop_0,0.000302,0.000109,-0.060214,0.061875
alpha_loc_1906_pop_0,-0.000039,-0.000249,-0.061770,0.063059
alpha_loc_1907_pop_0,0.001331,0.001209,-0.059873,0.062135
alpha_loc_1908_pop_0,-0.000491,-0.000944,-0.062559,0.061862
alpha_loc_1909_pop_0,0.000359,0.000514,-0.060259,0.062039
alpha_loc_1910_pop_0,0.000459,0.000462,-0.060565,0.061208
alpha_loc_1911_pop_0,-0.000717,-0.000667,-0.063321,0.060720
alpha_loc_1912_pop_0,-0.000043,0.000118,-0.061303,0.060142
alpha_loc_1913_pop_0,-0.000161,-0.000025,-0.062147,0.062291
alpha_loc_1914_pop_0,-0.001209,-0.000703,-0.062757,0.059984
alpha_loc_1915_pop_0,-0.000367,-0.000311,-0.063221,0.062283
alpha_loc_1916_pop_0,0.000138,0.000067,-0.062595,0.063815
alpha_loc_1917_pop_0,0.000519,0.000475,-0.060153,0.062434
alpha_loc_1918_pop_0,0.000548,0.000284,-0.060604,0.064562
alpha_loc_1919_pop_0,0.000215,0.000325,-0.062969,0.062660
alpha_loc_1920_pop_0,0.000059,0.000143,-0.061566,0.060860
alpha_loc_1921_pop_0,-0.000465,-0.000181,-0.062633,0.059740
alpha_loc_1922_pop_0,0.001067,0.000992,-0.061247,0.063865
alpha_loc_1923_pop_0,-0.000290,0.000158,-0.063200,0.062315
alpha_loc_1924_pop_0,0.001011,0.000911,-0.061007,0.064374
alpha_loc_1925_pop_0,-0.000212,0.000291,-0.062223,0.059905
alpha_loc_1926_pop_0,0.000200,0.000028,-0.061933,0.061546
alpha_loc_1927_pop_0,0.000126,0.000231,-0.062721,0.061700
alpha_loc_1928_pop_0,0.001256,0.001106,-0.060267,0.063376
alpha_loc_1929_pop_0,-0.000072,-0.000144,-0.060953,0.062124
alpha_loc_1930_pop_0,0.000367,0.000358,-0.061334,0.061788
alpha_loc_1931_pop_0,0.003085,0.002552,-0.058029,0.065292
alpha_loc_1932_pop_0,0.000175,0.000425,-0.062837,0.061300
alpha_loc_1933_pop_0,0.000020,-0.000107,-0.060059,0.062689
alpha_loc_1934_pop_0,-0.000420,-0.000497,-0.061984,0.060168
alpha_loc_1935_pop_0,-0.000108,-0.000409,-0.062798,0.062836
alpha_loc_1936_pop_0,0.000084,-0.000159,-0.061262,0.062738
alpha_loc_1937_pop_0,-0.000099,0.000119,-0.061914,0.059966
alpha_loc_1938_pop_0,0.000289,0.000418,-0.062925,0.060082
alpha_loc_1939_pop_0,-0.000180,0.000143,-0.062633,0.059893
alpha_loc_1940_pop_0,-0.000860,-0.000785,-0.062380,0.060098
alpha_loc_1941_pop_0,-0.000245,-0.000067,-0.061811,0.060937
alpha_loc_1942_pop_0,-0.001463,-0.001492,-0.065385,0.061216
alpha_loc_1943_pop_0,0.000225,0.000423,-0.061439,0.062838
alpha_loc_1944_pop_0,0.000091,0.000432,-0.062140,0.060048
alpha_loc_1945_pop_0,0.001352,0.001311,-0.058901,0.063675
alpha_loc_1946_pop_0,0.001123,0.001022,-0.060392,0.062988
alpha_loc_1947_pop_0,-0.001068,-0.000999,-0.060692,0.058365
alpha_loc_1948_pop_0,-0.000475,-0.000311,-0.063297,0.059954
alpha_loc_1949_pop_0,0.000051,0.000421,-0.063783,0.061120
alpha_loc_1950_pop_0,-0.000264,-0.000161,-0.061601,0.061306
alpha_loc_1951_pop_0,-0.001019,-0.000964,-0.061985,0.060538
alpha_loc_1952_pop_0,-0.001922,-0.001639,-0.062976,0.059208
alpha_loc_1953_pop_0,0.000040,0.000201,-0.062851,0.060751
alpha_loc_1954_pop_0,-0.000468,-0.000663,-0.060715,0.059508
alpha_loc_1955_pop_0,-0.003139,-0.002677,-0.066842,0.057592
alpha_loc_1956_pop_0,0.000277,0.000041,-0.061444,0.061449
alpha_loc_1957_pop_0,-0.000402,-0.000544,-0.060832,0.060556
alpha_loc_1958_pop_0,0.000267,0.000770,-0.061790,0.060705
alpha_loc_1959_pop_0,-0.000061,-0.000444,-0.061425,0.060665
alpha_loc_1960_pop_0,-0.001898,-0.001481,-0.063938,0.060582
alpha_loc_1961_pop_0,-0.000032,-0.000078,-0.060806,0.060358
alpha_loc_1962_pop_0,0.000062,-0.000158,-0.060282,0.061253
alpha_loc_1963_pop_0,-0.000263,-0.000190,-0.062856,0.061963
alpha_loc_1964_pop_0,-0.000477,-0.000214,-0.061468,0.059447
alpha_loc_1965_pop_0,-0.000278,-0.000386,-0.061579,0.062953
alpha_loc_1966_pop_0,-0.000017,0.000332,-0.063576,0.060740
alpha_loc_1967_pop_0,0.000596,0.000770,-0.060297,0.062878
alpha_loc_1968_pop_0,0.000215,-0.000084,-0.060323,0.063164
alpha_loc_1969_pop_0,-0.000976,-0.000579,-0.061908,0.059078
alpha_loc_1970_pop_0,-0.000292,0.000048,-0.063302,0.059547
alpha_loc_1971_pop_0,-0.000546,-0.000324,-0.064350,0.060423
alpha_loc_1972_pop_0,0.000263,-0.000068,-0.062286,0.062878
alpha_loc_1973_pop_0,0.000057,0.000277,-0.061481,0.061314
alpha_loc_1974_pop_0,0.001085,0.000827,-0.059678,0.063035
alpha_loc_1975_pop_0,0.000149,0.000190,-0.062450,0.062288
alpha_loc_1976_pop_0,0.001054,0.001269,-0.060043,0.063006
alpha_loc_1977_pop_0,0.000713,0.000530,-0.059564,0.061522
alpha_loc_1978_pop_0,0.000256,0.000121,-0.061638,0.061822
alpha_loc_1979_pop_0,-0.000434,-0.000314,-0.063795,0.061604
alpha_loc_1980_pop_0,-0.000246,-0.000244,-0.062572,0.061574
alpha_loc_1981_pop_0,0.000400,0.000545,-0.063128,0.062386
alpha_loc_1982_pop_0,0.000789,0.000626,-0.059958,0.063540
alpha_loc_1983_pop_0,0.000394,0.000059,-0.061103,0.063124
alpha_loc_1984_pop_0,-0.000080,-0.000136,-0.061159,0.060823
alpha_loc_1985_pop_0,0.000211,0.000551,-0.061937,0.061537
alpha_loc_1986_pop_0,-0.001718,-0.001726,-0.063545,0.058756
alpha_loc_1987_pop_0,0.000001,-0.000094,-0.060890,0.061075
alpha_loc_1988_pop_0,-0.003006,-0.002185,-0.065982,0.056010
alpha_loc_1989_pop_0,-0.001635,-0.001177,-0.063495,0.058537
alpha_loc_1990_pop_0,-0.000123,0.000173,-0.062465,0.060907
alpha_loc_1991_pop_0,-0.000102,-0.000275,-0.062366,0.062413
alpha_loc_1992_pop_0,0.000654,0.000725,-0.062366,0.062478
alpha_loc_1993_pop_0,0.000735,0.000718,-0.060368,0.063147
alpha_loc_1994_pop_0,-0.000213,-0.000267,-0.062568,0.062714
alpha_loc_1995_pop_0,0.000488,0.000375,-0.062769,0.063885
alpha_loc_1996_pop_0,0.000251,0.000287,-0.061319,0.061242
alpha_loc_1997_pop_0,0.000341,0.000464,-0.062358,0.063765
alpha_loc_1998_pop_0,-0.000031,-0.000060,-0.062888,0.061789
alpha_loc_1999_pop_0,-0.000323,-0.000329,-0.060705,0.059887
alpha_loc_2000_pop_0,0.001140,0.001073,-0.060605,0.061872
alpha_loc_2001_pop_0,0.000207,0.000442,-0.062542,0.063421
alpha_loc_2002_pop_0,-0.000019,0.000228,-0.060711,0.061535
alpha_loc_2003_pop_0,0.000333,0.000638,-0.060628,0.061876
alpha_loc_2004_pop_0,0.000046,-0.000043,-0.061128,0.062647
alpha_loc_2005_pop_0,0.000668,0.000686,-0.060958,0.062598
alpha_loc_2006_pop_0,0.000011,0.000002,-0.061296,0.059133
alpha_loc_2007_pop_0,-0.000513,-0.000549,-0.060482,0.061139
alpha_loc_2008_pop_0,0.000027,-0.000080,-0.062043,0.061203
alpha_loc_2009_pop_0,-0.000018,-0.000040,-0.062514,0.061603
alpha_loc_2010_pop_0,-0.000097,0.000001,-0.064264,0.061426
alpha_loc_2011_pop_0,0.000212,0.000170,-0.061153,0.061501
alpha_loc_2012_pop_0,-0.000148,-0.000124,-0.062155,0.061431
alpha_loc_2013_pop_0,0.000195,0.000301,-0.060020,0.061394
alpha_loc_2014_pop_0,0.000160,0.000131,-0.062491,0.061995
alpha_loc_2015_pop_0,-0.000309,-0.000178,-0.061992,0.059572
alpha_loc_2016_pop_0,-0.000088,-0.000110,-0.060487,0.060446
alpha_loc_2017_pop_0,-0.000194,-0.000007,-0.059424,0.060929
alpha_loc_2018_pop_0,-0.000181,-0.000014,-0.061481,0.062811
alpha_loc_2019_pop_0,0.000899,0.000692,-0.062124,0.064544
alpha_loc_2020_pop_0,0.000478,0.000805,-0.060812,0.061854
alpha_loc_2021_pop_0,0.003575,0.002811,-0.054454,0.066775
alpha_loc_2022_pop_0,0.003412,0.002549,-0.057097,0.067714
alpha_loc_2023_pop_0,-0.000067,0.000299,-0.065162,0.061714
alpha_loc_2024_pop_0,-0.000080,0.000341,-0.063077,0.060982
alpha_loc_2025_pop_0,-0.000028,0.000023,-0.060801,0.062453
alpha_loc_2026_pop_0,-0.000944,-0.000700,-0.064176,0.059105
alpha_loc_2027_pop_0,0.000651,0.000963,-0.062030,0.062694
alpha_loc_2028_pop_0,-0.000119,0.000010,-0.062010,0.061076
alpha_loc_2029_pop_0,-0.000096,-0.000217,-0.062570,0.063182
alpha_loc_2030_pop_0,-0.000145,0.000045,-0.063014,0.059997
alpha_loc_2031_pop_0,0.000773,0.000628,-0.060342,0.063272
alpha_loc_2032_pop_0,0.000162,0.000189,-0.061544,0.062610
alpha_loc_2033_pop_0,-0.000366,-0.000531,-0.061796,0.062149
alpha_loc_2034_pop_0,0.001111,0.000834,-0.059277,0.063935
alpha_loc_2035_pop_0,-0.000037,-0.000017,-0.062360,0.062163
alpha_loc_2036_pop_0,-0.000669,-0.000373,-0.063278,0.059513
alpha_loc_2037_pop_0,-0.000081,-0.000209,-0.063439,0.061518
alpha_loc_2038_pop_0,0.000969,0.000813,-0.061845,0.065092
alpha_loc_2039_pop_0,0.000715,0.000595,-0.061147,0.062490
alpha_loc_2040_pop_0,0.000449,0.000631,-0.061111,0.061654
alpha_loc_2041_pop_0,-0.000344,-0.000142,-0.063906,0.061458
alpha_loc_2042_pop_0,0.000208,0.000232,-0.060482,0.061512
alpha_loc_2043_pop_0,-0.000192,0.000081,-0.061631,0.062529
alpha_loc_2044_pop_0,0.000564,0.000533,-0.060193,0.063927
alpha_loc_2045_pop_0,0.000034,0.000079,-0.061388,0.062170
alpha_loc_2046_pop_0,0.000406,-0.000147,-0.059372,0.062749
alpha_loc_2047_pop_0,0.000278,-0.000119,-0.061299,0.063371
alpha_loc_2048_pop_0,0.000055,-0.000222,-0.062614,0.062627
alpha_loc_2049_pop_0,-0.000418,-0.000155,-0.059912,0.060827
alpha_loc_2050_pop_0,0.000681,0.000535,-0.063405,0.063756
alpha_loc_2051_pop_0,0.000560,0.000401,-0.060461,0.061273
alpha_loc_2052_pop_0,0.000017,-0.000009,-0.060070,0.060630
alpha_loc_2053_pop_0,-0.000095,-0.000195,-0.061549,0.062226
alpha_loc_2054_pop_0,0.000534,0.000364,-0.061245,0.064079
alpha_loc_2055_pop_0,0.000047,0.000157,-0.063521,0.062145
alpha_loc_2056_pop_0,-0.000640,-0.000892,-0.061595,0.062159
alpha_loc_2057_pop_0,-0.000571,-0.000650,-0.064379,0.062332
alpha_loc_2058_pop_0,-0.000331,-0.000240,-0.062542,0.060279
alpha_loc_2059_pop_0,-0.001262,-0.000885,-0.062589,0.059141
alpha_loc_2060_pop_0,0.000371,0.000415,-0.060210,0.061148
alpha_loc_2061_pop_0,-0.000786,-0.000474,-0.064282,0.060293
alpha_loc_2062_pop_0,0.000076,0.000224,-0.061333,0.060113
alpha_loc_2063_pop_0,-0.000079,-0.000041,-0.062302,0.061873
alpha_loc_2064_pop_0,-0.001618,-0.001292,-0.062027,0.057932
alpha_loc_2065_pop_0,-0.003235,-0.002726,-0.066902,0.056409
alpha_loc_2066_pop_0,0.000265,0.000044,-0.061213,0.064838
alpha_loc_2067_pop_0,-0.000148,0.000112,-0.064001,0.062517
alpha_loc_2068_pop_0,0.000153,0.000132,-0.061869,0.061030
alpha_loc_2069_pop_0,0.000208,0.000186,-0.059930,0.061464
alpha_loc_2070_pop_0,-0.000183,-0.000543,-0.060268,0.061472
alpha_loc_2071_pop_0,-0.000159,0.000235,-0.060887,0.061869
alpha_loc_2072_pop_0,0.000115,0.000254,-0.061607,0.063062
alpha_loc_2073_pop_0,-0.000264,-0.000307,-0.060922,0.060656
alpha_loc_2074_pop_0,0.000478,0.000561,-0.061295,0.062125
alpha_loc_2075_pop_0,0.000467,0.000195,-0.060762,0.062857
alpha_loc_2076_pop_0,0.000310,0.000129,-0.060652,0.062321
alpha_loc_2077_pop_0,0.000265,0.000130,-0.061782,0.062663
alpha_loc_2078_pop_0,0.000114,0.000409,-0.061344,0.061455
alpha_loc_2079_pop_0,-0.000884,-0.000811,-0.062229,0.060533
alpha_loc_2080_pop_0,-0.000403,0.000113,-0.064049,0.062205
alpha_loc_2081_pop_0,-0.000936,-0.001166,-0.062777,0.060278
alpha_loc_2082_pop_0,0.001275,0.000844,-0.061105,0.065028
alpha_loc_2083_pop_0,-0.000203,-0.000259,-0.062706,0.063536
alpha_loc_2084_pop_0,0.000182,0.000341,-0.061692,0.062283
alpha_loc_2085_pop_0,0.000375,0.000129,-0.061253,0.063613
alpha_loc_2086_pop_0,0.000244,-0.000078,-0.061053,0.063101
alpha_loc_2087_pop_0,0.003284,0.003166,-0.056547,0.065342
alpha_loc_2088_pop_0,-0.000369,-0.000292,-0.064768,0.060082
alpha_loc_2089_pop_0,-0.000550,0.000076,-0.063387,0.060575
alpha_loc_2090_pop_0,-0.000210,0.000110,-0.064245,0.060438
alpha_loc_2091_pop_0,0.000154,0.000216,-0.058628,0.061895
alpha_loc_2092_pop_0,0.000309,0.000147,-0.060351,0.062724
alpha_loc_2093_pop_0,-0.000711,-0.000668,-0.062056,0.061299
alpha_loc_2094_pop_0,-0.000324,-0.000429,-0.062611,0.061023
alpha_loc_2095_pop_0,0.000586,0.000083,-0.061007,0.064156
alpha_loc_2096_pop_0,0.001472,0.001151,-0.058840,0.064672
alpha_loc_2097_pop_0,0.000160,0.000045,-0.061569,0.064851
alpha_loc_2098_pop_0,-0.000020,-0.000171,-0.063324,0.062206
alpha_loc_2099_pop_0,0.000286,0.000472,-0.059625,0.061220
alpha_loc_2100_pop_0,-0.000058,-0.000188,-0.062973,0.061465
alpha_loc_2101_pop_0,-0.000039,0.000006,-0.062646,0.062594
alpha_loc_2102_pop_0,-0.000623,-0.000235,-0.063097,0.060488
alpha_loc_2103_pop_0,-0.000041,0.000122,-0.063261,0.061181
alpha_loc_2104_pop_0,-0.001111,-0.000941,-0.061462,0.060302
alpha_loc_2105_pop_0,-0.002097,-0.002244,-0.063416,0.057772
alpha_loc_2106_pop_0,0.000167,-0.000216,-0.060989,0.062413
alpha_loc_2107_pop_0,-0.000437,-0.000090,-0.062075,0.061433
alpha_loc_2108_pop_0,0.000623,0.000628,-0.061171,0.062302
